objid,ra,dec
SSTSL2 J045449.66-660301.0,73.706947,-66.050288
SSTSL2 J193658.71+073220.1,294.244644,7.538933
SSTSL2 J193824.08+232735.5,294.600343,23.459861
SSTSL2 J122122.08-615626.6,185.34202,-61.940746
SSTSL2 J174817.32-240139.1,267.072207,-24.02753
SSTSL2 J180639.30-260438.4,271.663787,-26.077343
SSTSL2 J221933.93+580648.4,334.891401,58.113472
SSTSL2 J072728.49+052005.5,111.868721,5.334876
SSTSL2 J165740.84-412003.5,254.420189,-41.334331
SSTSL2 J154226.15+661224.1,235.608997,66.206707
SSTSL2 J144845.67-652123.0,222.190327,-65.356399
SSTSL2 J175113.49-212524.9,267.806213,-21.423605
SSTSL2 J141214.78-645409.5,213.061595,-64.902659
SSTSL2 J022232.82+570841.7,35.636764,57.144935
SSTSL2 J022150.78+571551.9,35.461613,57.264423
SSTSL2 J143334.38+352033.4,218.39328,35.342618
SSTSL2 J071703.83+373432.4,109.265982,37.575684
SSTSL2 J174221.76-341700.1,265.590668,-34.283377
SSTSL2 J175051.56-320204.2,267.714862,-32.034509
SSTSL2 J220412.65+585806.0,331.052722,58.96836
SSTSL2 J165613.77-413954.1,254.057379,-41.665048
SSTSL2 J033713.03-274419.6,54.304325,-27.738785
SSTSL2 J195037.24+250704.3,297.655173,25.117877
SSTSL2 J205253.43+441936.2,313.222641,44.326731
SSTSL2 J113805.01-621601.9,174.520895,-62.267216
SSTSL2 J193529.20+185308.8,293.871689,18.885788
SSTSL2 J034323.57+321225.6,55.848216,32.207138
SSTSL2 J193625.56+190159.7,294.106528,19.033253
SSTSL2 J125712.80-634253.5,194.303356,-63.714889
SSTSL2 J115831.75-622616.2,179.632292,-62.437837
SSTSL2 J130440.35-773431.8,196.168164,-77.575509
SSTSL2 J084143.67-531621.9,130.43196,-53.272772
SSTSL2 J010123.35+495002.1,15.347325,49.833943
SSTSL2 J030839.31+591749.4,47.163808,59.297062
SSTSL2 J220957.59+574505.2,332.489996,57.751465
SSTSL2 J133112.55-622422.1,202.80232,-62.406159
SSTSL2 J171300.79+593258.3,258.253305,59.54953
SSTSL2 J195027.07+271120.8,297.612793,27.189128
SSTSL2 J141534.56-652726.8,213.894015,-65.457454
SSTSL2 J083923.45-525940.1,129.847737,-52.9945
SSTSL2 J095939.97+015712.6,149.916565,1.953518
SSTSL2 J194519.39+263336.3,296.330793,26.560089
SSTSL2 J152316.62-574419.8,230.819261,-57.738845
SSTSL2 J143124.68-611400.0,217.852874,-61.233342
SSTSL2 J053353.34-010213.1,83.47228,-1.036991
SSTSL2 J121559.43-614635.8,183.997652,-61.776636
SSTSL2 J022238.70+570015.8,35.661278,57.004391
SSTSL2 J083846.52-531545.8,129.693844,-53.262723
SSTSL2 J055230.35-684128.7,88.126463,-68.691324
SSTSL2 J152039.37-571717.5,230.164066,-57.288211
SSTSL2 J194931.90+255056.6,297.382941,25.849066
SSTSL2 J183013.99+010851.2,277.558299,1.147565
SSTSL2 J064106.72+094727.5,100.278025,9.790995
SSTSL2 J050003.21+520625.3,75.013413,52.107043
SSTSL2 J194857.21+234635.2,297.238379,23.776456
SSTSL2 J194731.98+264016.7,296.883273,26.671327
SSTSL2 J033128.41-265436.9,52.868411,-26.910259
SSTSL2 J105430.62-615137.2,163.627596,-61.860354
SSTSL2 J185652.55+013015.8,284.218963,1.504404
SSTSL2 J030501.68+585146.9,46.257013,58.86303
SSTSL2 J221854.44+572734.6,334.726867,57.459613
SSTSL2 J230951.49+621536.3,347.464562,62.260086
SSTSL2 J174613.02-241218.5,266.554254,-24.205163
SSTSL2 J204530.82+423500.2,311.378453,42.583409
SSTSL2 J220620.79+584325.2,331.58664,58.723667
SSTSL2 J084110.99-524123.7,130.295811,-52.689927
SSTSL2 J193831.53+204716.7,294.631386,20.787975
SSTSL2 J225337.11+621050.9,343.404649,62.180817
SSTSL2 J133033.32-630101.0,202.638836,-63.016966
SSTSL2 J115522.54-620752.1,178.843923,-62.131149
SSTSL2 J175725.32-282103.5,269.355532,-28.35099
SSTSL2 J125607.68-630257.6,194.032038,-63.04936
SSTSL2 J171206.67-380235.1,258.027815,-38.043094
SSTSL2 J105352.08-620441.6,163.467004,-62.078247
SSTSL2 J202425.53+390047.0,306.106384,39.013059
SSTSL2 J193532.15+190841.7,293.883994,19.14492
SSTSL2 J023207.93+612451.3,38.033064,61.414268
SSTSL2 J194240.04+244017.0,295.666864,24.671401
SSTSL2 J021826.64+571417.0,34.611006,57.238072
SSTSL2 J205411.84+705107.9,313.549349,70.852219
SSTSL2 J130424.03-631656.7,196.100137,-63.282422
SSTSL2 J115858.88-613947.0,179.745341,-61.66306
SSTSL2 J143101.46-610942.9,217.756117,-61.161918
SSTSL2 J181243.60-201655.3,273.181689,-20.282042
SSTSL2 J182940.75-011936.6,277.419822,-1.326853
SSTSL2 J175525.73-211604.9,268.857234,-21.268041
SSTSL2 J173158.03-321054.8,262.991823,-32.181898
SSTSL2 J015733.10-742239.7,29.387942,-74.377695
SSTSL2 J194503.02+260618.6,296.262595,26.105171
SSTSL2 J030701.93+585749.5,46.758051,58.963759
SSTSL2 J123018.28-711138.5,187.576186,-71.194055
SSTSL2 J195323.92+255845.3,298.349682,25.979252
SSTSL2 J053456.42+095504.3,83.73511,9.917871
SSTSL2 J163507.87+431656.7,248.782822,43.282431
SSTSL2 J194401.25+215929.1,296.005211,21.991423
SSTSL2 J040741.67-120322.9,61.923634,-12.056373
SSTSL2 J230956.22+620926.6,347.484263,62.157402
SSTSL2 J120229.60-613620.3,180.62336,-61.605666
SSTSL2 J174749.99-230630.4,266.95832,-23.108457
SSTSL2 J172332.23+594727.5,260.884309,59.79098
SSTSL2 J124724.56-633506.5,191.852363,-63.585148
SSTSL2 J194027.61+240028.2,295.115047,24.007834
SSTSL2 J172740.27-362715.4,261.917802,-36.4543
SSTSL2 J194908.20+270218.9,297.284184,27.03859
SSTSL2 J192738.27+165242.9,291.909489,16.878594
SSTSL2 J143134.59-603707.6,217.894141,-60.618796
SSTSL2 J195057.02+260115.5,297.737617,26.020991
SSTSL2 J192846.20+191249.5,292.192525,19.213773
SSTSL2 J115425.27-622345.6,178.605332,-62.396003
SSTSL2 J141538.17-654203.7,213.909057,-65.701034
SSTSL2 J032932.01-272634.8,52.383412,-27.443025
SSTSL2 J215233.22+471050.5,328.138426,47.180702
SSTSL2 J003055.07-741626.7,7.729483,-74.274091
SSTSL2 J122814.08-713655.9,187.058681,-71.61554
SSTSL2 J170248.86-221131.4,255.703603,-22.19206
SSTSL2 J194307.60+244223.0,295.781676,24.706409
SSTSL2 J193659.08+195345.2,294.246192,19.895896
SSTSL2 J175356.74-224932.7,268.486443,-22.825752
SSTSL2 J142831.67-594755.4,217.131999,-59.798726
SSTSL2 J205906.76+451617.1,314.77818,45.271417
SSTSL2 J041545.94+275822.2,63.941448,27.972847
SSTSL2 J111145.13-763650.4,167.938044,-76.614011
SSTSL2 J223446.88+604817.9,338.695339,60.805
SSTSL2 J121942.54-663756.8,184.927291,-66.632465
SSTSL2 J220658.81+585623.6,331.745043,58.939897
SSTSL2 J053324.80-045411.2,83.35334,-4.903131
SSTSL2 J182947.30+003222.9,277.447113,0.539715
SSTSL2 J202406.61+383816.3,306.02758,38.637868
SSTSL2 J193755.79+200048.3,294.482459,20.013438
SSTSL2 J223557.14+610824.9,338.98812,61.140262
SSTSL2 J223013.54+605513.1,337.556449,60.92031
SSTSL2 J195117.96+264127.9,297.824863,26.691102
SSTSL2 J003121.18-740243.0,7.838259,-74.045288
SSTSL2 J174337.23-253620.5,265.905148,-25.605719
SSTSL2 J094328.42+470357.3,145.868458,47.065919
SSTSL2 J201855.71+402153.0,304.732156,40.364747
SSTSL2 J174619.82+055023.0,266.582599,5.839742
SSTSL2 J164125.61-471543.4,250.356742,-47.262082
SSTSL2 J193647.91+185919.3,294.19963,18.988707
SSTSL2 J174753.62+052809.2,266.973443,5.469239
SSTSL2 J213934.05+573331.7,324.891903,57.558807
SSTSL2 J054645.00+001132.8,86.687527,0.19246
SSTSL2 J194740.10+265730.0,296.917092,26.95834
SSTSL2 J192258.80+232345.9,290.745016,23.396106
SSTSL2 J195445.97+274755.9,298.691582,27.798885
SSTSL2 J223101.92+590617.3,337.758041,59.104829
SSTSL2 J052307.86+021540.0,80.782766,2.261135
SSTSL2 J053819.16-072050.6,84.579875,-7.347404
SSTSL2 J122322.53-632927.8,185.843888,-63.491083
SSTSL2 J195440.78+283054.1,298.669945,28.515043
SSTSL2 J021750.09+572334.7,34.458727,57.39298
SSTSL2 J054238.01-100344.0,85.658392,-10.062224
SSTSL2 J174941.36-304937.8,267.422349,-30.827175
SSTSL2 J122052.60-644539.5,185.219172,-64.760995
SSTSL2 J202449.20+421756.1,306.205022,42.29894
SSTSL2 J125334.18-615900.3,193.392417,-61.983441
SSTSL2 J193833.75+204217.3,294.640638,20.704808
SSTSL2 J193647.28+220105.0,294.197007,22.018058
SSTSL2 J190906.39+100647.0,287.276627,10.113075
SSTSL2 J205137.06+431430.3,312.904451,43.241755
SSTSL2 J022200.85+570732.0,35.503557,57.125575
SSTSL2 J022904.07+602133.4,37.26697,60.359285
SSTSL2 J222635.03+583726.8,336.645964,58.62413
SSTSL2 J053459.43-002718.0,83.747665,-0.455004
SSTSL2 J174509.29-334436.4,266.288712,-33.743467
SSTSL2 J114207.48-621015.1,175.531202,-62.170868
SSTSL2 J144913.15-651225.6,222.304798,-65.20713
SSTSL2 J052355.58-662403.5,80.981589,-66.400994
SSTSL2 J195645.60+281326.9,299.190008,28.224145
SSTSL2 J150007.62-605021.0,225.031758,-60.839189
SSTSL2 J044143.43+253311.1,70.430995,25.553098
SSTSL2 J222942.21+603810.0,337.425912,60.636139
SSTSL2 J222554.32+593441.8,336.476347,59.578287
SSTSL2 J112222.03-615047.2,170.591822,-61.846465
SSTSL2 J194154.59+212144.2,295.477489,21.362302
SSTSL2 J073211.06-465859.3,113.046117,-46.983163
SSTSL2 J122241.81-662411.5,185.674226,-66.403205
SSTSL2 J174541.40-332955.7,266.422542,-33.498811
SSTSL2 J021852.91+570645.3,34.720494,57.112608
SSTSL2 J073337.66-464245.8,113.406928,-46.712742
SSTSL2 J223200.50+584147.0,338.002104,58.696407
SSTSL2 J030751.04+584813.7,46.962687,58.803831
SSTSL2 J053816.95-002049.7,84.570655,-0.347164
SSTSL2 J160234.66-520942.0,240.644426,-52.16168
SSTSL2 J122116.47-632015.1,185.31866,-63.337535
SSTSL2 J225057.62+622456.5,342.740096,62.4157
SSTSL2 J083909.98-532355.6,129.791597,-53.398782
SSTSL2 J173044.40-354758.6,262.685023,-35.799623
SSTSL2 J164415.79-451211.0,251.065811,-45.203074
SSTSL2 J103216.33-591635.9,158.068071,-59.276662
SSTSL2 J030137.04+521215.6,45.404345,52.204346
SSTSL2 J162934.19-240110.6,247.392466,-24.019623
SSTSL2 J175730.11-283632.5,269.375468,-28.60904
SSTSL2 J113727.98-613422.0,174.366602,-61.572797
SSTSL2 J202251.76+412614.1,305.715702,41.437254
SSTSL2 J222722.98+591146.2,336.845756,59.196178
SSTSL2 J115747.04-623820.1,179.446009,-62.638929
SSTSL2 J153607.94-545456.7,234.03312,-54.915768
SSTSL2 J122852.23-711034.1,187.21765,-71.17614
SSTSL2 J030650.79+593640.9,46.71165,59.611375
SSTSL2 J115538.56-622011.4,178.910683,-62.336523
SSTSL2 J222636.64+593322.6,336.652668,59.556287
SSTSL2 J033043.99-271553.5,52.683306,-27.264872
SSTSL2 J193359.94+212659.2,293.499791,21.449794
SSTSL2 J071821.44-233140.7,109.589338,-23.527984
SSTSL2 J070413.90-034143.2,106.057928,-3.695335
SSTSL2 J205123.60+441542.3,312.848374,44.261756
SSTSL2 J192831.96+184754.8,292.133174,18.798561
SSTSL2 J054257.22-081828.3,85.738421,-8.307881
SSTSL2 J194123.82+242808.2,295.349268,24.46895
SSTSL2 J143935.73-595032.3,219.898909,-59.842325
SSTSL2 J221807.12+593521.0,334.529674,59.589171
SSTSL2 J185950.99-370337.1,284.962488,-37.060319
SSTSL2 J092848.20-513437.2,142.200852,-51.577008
SSTSL2 J221249.03+580437.3,333.204303,58.077043
SSTSL2 J204029.68+394205.4,310.1237,39.701504
SSTSL2 J004334.68+415914.3,10.894516,41.987317
SSTSL2 J225023.12+594656.3,342.596356,59.782308
SSTSL2 J123249.53-615230.7,188.206379,-61.875217
SSTSL2 J130438.64-632047.3,196.161014,-63.346489
SSTSL2 J060837.78-062205.0,92.157435,-6.368056
SSTSL2 J041438.83+282925.9,63.661817,28.490547
SSTSL2 J191421.91+122402.2,288.591298,12.400619
SSTSL2 J221925.98+560410.1,334.858256,56.069483
SSTSL2 J224518.09+613049.9,341.32541,61.513863
SSTSL2 J213943.45+573634.6,324.93108,57.609637
SSTSL2 J191700.27+122019.3,289.251164,12.3387
SSTSL2 J121807.61-614626.1,184.531733,-61.773943
SSTSL2 J033456.76-282130.8,53.736528,-28.358562
SSTSL2 J033456.72-282130.8,53.736363,-28.358564
SSTSL2 J160806.86+534054.9,242.028593,53.681931
SSTSL2 J104812.71+561630.5,162.052983,56.275157
SSTSL2 J202339.99+385906.3,305.916653,38.985104
SSTSL2 J195359.54+273058.4,298.498101,27.51624
SSTSL2 J194434.65+252508.9,296.144401,25.419162
SSTSL2 J123507.94-621013.2,188.783125,-62.170335
SSTSL2 J033456.94-294125.6,53.737278,-29.690458
SSTSL2 J183008.92+004721.9,277.537199,0.789437
SSTSL2 J121650.42-620917.1,184.210108,-62.154768
SSTSL2 J171111.84-272655.1,257.799356,-27.448642
SSTSL2 J192835.96+192424.3,292.149873,19.406758
SSTSL2 J222231.27+580729.5,335.630297,58.124878
SSTSL2 J223105.93+590925.6,337.774742,59.157114
SSTSL2 J202220.63+381438.4,305.585984,38.244024
SSTSL2 J195221.84+255905.1,298.091034,25.984763
SSTSL2 J182746.59-133949.6,276.944154,-13.663803
SSTSL2 J190601.76-065301.8,286.507373,-6.883834
SSTSL2 J202245.63+404029.3,305.690146,40.674812
SSTSL2 J053219.48-002030.3,83.081184,-0.341777
SSTSL2 J230029.02+624413.9,345.120939,62.737221
SSTSL2 J125216.91-624433.6,193.070488,-62.742692
SSTSL2 J222535.14+625816.8,336.396447,62.971355
SSTSL2 J072941.99-411332.0,112.424986,-41.225572
SSTSL2 J193128.95+204925.9,292.870646,20.823864
SSTSL2 J193144.00+192700.4,292.93336,19.450122
SSTSL2 J173149.66-281122.4,262.956942,-28.189572
SSTSL2 J174739.27-244355.3,266.913651,-24.732041
SSTSL2 J165638.98-430444.3,254.162449,-43.078972
SSTSL2 J175247.89-231917.3,268.199555,-23.32149
SSTSL2 J194419.99+255558.3,296.083327,25.932871
SSTSL2 J194818.48+263705.4,297.077017,26.61818
SSTSL2 J143223.12+354933.5,218.096355,35.825998
SSTSL2 J191813.73+132747.4,289.557231,13.463177
SSTSL2 J180112.71-261806.1,270.302986,-26.301697
SSTSL2 J141431.77-653451.2,213.632411,-65.580889
SSTSL2 J061523.62-064116.2,93.848425,-6.687849
SSTSL2 J164058.96-485550.7,250.245697,-48.930767
SSTSL2 J164612.10-470840.1,251.550455,-47.144493
SSTSL2 J193256.92+191244.8,293.237172,19.212453
SSTSL2 J225922.25+614625.4,344.842728,61.773739
SSTSL2 J180810.58-222518.6,272.0441,-22.421858
SSTSL2 J222844.91+585331.6,337.187163,58.892111
SSTSL2 J133310.04-632636.7,203.291863,-63.443544
SSTSL2 J103046.32-590718.7,157.69304,-59.12188
SSTSL2 J053353.96-703801.1,83.47486,-70.633661
SSTSL2 J194833.86+273025.7,297.141084,27.507143
SSTSL2 J194119.27+235353.4,295.330296,23.898181
SSTSL2 J154445.36-554953.0,236.189004,-55.831404
SSTSL2 J161313.36-335516.0,243.305686,-33.921119
SSTSL2 J103233.74-584030.5,158.140601,-58.675144
SSTSL2 J060746.10-065402.7,91.942093,-6.900758
SSTSL2 J022147.92+571249.3,35.449682,57.213698
SSTSL2 J205636.16+432132.7,314.150675,43.359084
SSTSL2 J115617.99-614153.2,179.074981,-61.698114
SSTSL2 J175726.32-301021.1,269.359698,-30.17254
SSTSL2 J105615.13-615634.1,164.063046,-61.942819
SSTSL2 J140904.66-652908.7,212.269425,-65.485753
SSTSL2 J123551.21-624322.5,188.963403,-62.722943
SSTSL2 J171221.04-274054.3,258.087671,-27.681757
SSTSL2 J225214.34+622549.6,343.059779,62.430464
SSTSL2 J150922.30-571746.8,227.34294,-57.296353
SSTSL2 J105537.31-611604.8,163.905482,-61.268026
SSTSL2 J070420.89-033452.0,106.087062,-3.581119
SSTSL2 J053618.20-054953.2,84.075865,-5.831454
SSTSL2 J195017.97+271756.0,297.574904,27.298913
SSTSL2 J180325.67-250308.2,270.856994,-25.052292
SSTSL2 J053722.70-072124.9,84.344604,-7.356922
SSTSL2 J140947.24-651552.9,212.446863,-65.264708
SSTSL2 J022206.77+570947.6,35.528226,57.163227
SSTSL2 J105450.94+574614.2,163.712256,57.770631
SSTSL2 J163356.37-464149.1,248.484889,-46.696975
SSTSL2 J071750.39+374913.2,109.459996,37.820345
SSTSL2 J062745.87-042252.4,96.941162,-4.381248
SSTSL2 J160246.42-420514.4,240.693417,-42.08734
SSTSL2 J180456.72-223838.2,271.236343,-22.643963
SSTSL2 J211258.49+472249.6,318.243716,47.380465
SSTSL2 J121410.72-633432.8,183.544675,-63.575782
SSTSL2 J194419.60+224316.6,296.081707,22.721293
SSTSL2 J133027.68-631607.8,202.615349,-63.268844
SSTSL2 J195156.39+254919.8,297.984999,25.82217
SSTSL2 J173850.84-332123.4,264.711862,-33.356513
SSTSL2 J122329.03-662324.7,185.870966,-66.390221
SSTSL2 J195505.77+280836.2,298.774069,28.143399
SSTSL2 J193855.74+235101.4,294.73226,23.850409
SSTSL2 J193453.06+182102.4,293.721109,18.350692
SSTSL2 J053452.03-045501.3,83.716795,-4.91703
SSTSL2 J125702.20-770327.3,194.259202,-77.057602
SSTSL2 J070331.69-035951.3,105.882074,-3.997605
SSTSL2 J160616.53-523906.3,241.568898,-52.651768
SSTSL2 J191314.96+092313.7,288.312339,9.387163
SSTSL2 J223700.98+595031.8,339.254114,59.842192
SSTSL2 J223918.75+584348.5,339.82814,58.73015
SSTSL2 J172856.37-322439.0,262.234904,-32.410855
SSTSL2 J064124.01+101432.0,100.350068,10.242243
SSTSL2 J210428.80+501824.4,316.120027,50.306794
SSTSL2 J160509.33-203415.7,241.288881,-20.571036
SSTSL2 J051827.58-652111.8,79.614957,-65.353285
SSTSL2 J173055.56-292924.3,262.731518,-29.490091
SSTSL2 J215236.15+471156.2,328.150646,47.198954
SSTSL2 J163309.47-234014.5,248.289472,-23.6707
SSTSL2 J175640.01-205641.8,269.16671,-20.944964
SSTSL2 J221530.74+572120.0,333.878114,57.355556
SSTSL2 J223800.97+585315.5,339.504047,58.887655
SSTSL2 J180228.44-265900.3,270.618517,-26.983433
SSTSL2 J022731.38+614402.4,36.880754,61.734002
SSTSL2 J222422.80+601155.4,336.095009,60.198738
SSTSL2 J184050.29-053941.0,280.209548,-5.661398
SSTSL2 J174703.59+060208.2,266.764995,6.03563
SSTSL2 J180342.09-252651.8,270.925388,-25.44774
SSTSL2 J195127.55+250125.6,297.86481,25.023795
SSTSL2 J125254.74-625713.6,193.228111,-62.953788
SSTSL2 J065836.02-560200.6,104.650102,-56.033501
SSTSL2 J053812.56-065103.3,84.552342,-6.85092
SSTSL2 J205353.34+425959.1,313.472275,42.99976
SSTSL2 J042630.55+244355.7,66.627317,24.732152
SSTSL2 J174700.75+054635.1,266.753144,5.776422
SSTSL2 J205158.68+443027.2,312.994537,44.507573
SSTSL2 J221349.98+590503.2,333.458259,59.084226
SSTSL2 J192000.25+122822.0,290.001051,12.472779
SSTSL2 J023102.91+725458.2,37.76215,72.916167
SSTSL2 J121935.96-664413.6,184.899863,-66.737112
SSTSL2 J223538.83+603330.8,338.911806,60.55856
SSTSL2 J004136.47-440822.6,10.401958,-44.139612
SSTSL2 J131509.35-634556.5,198.788983,-63.765707
SSTSL2 J184130.27+794935.0,280.376133,79.826403
SSTSL2 J163147.76-493910.5,247.949039,-49.652944
SSTSL2 J025107.76+602444.4,42.782368,60.412345
SSTSL2 J115444.76-620800.6,178.686534,-62.133521
SSTSL2 J193639.12+191905.8,294.163018,19.318285
SSTSL2 J194012.12+233231.8,295.050521,23.542169
SSTSL2 J145103.52-592703.0,222.764695,-59.450837
SSTSL2 J161155.23+541818.3,242.980159,54.305087
SSTSL2 J060802.65-055455.8,92.011053,-5.915504
SSTSL2 J222525.46+633847.0,336.35609,63.646396
SSTSL2 J180632.62-261534.3,271.635956,-26.259548
SSTSL2 J120309.88-621612.1,180.791172,-62.270028
SSTSL2 J222557.69+593545.6,336.490377,59.596017
SSTSL2 J192736.27+184212.0,291.901148,18.703334
SSTSL2 J133634.58-623430.5,204.144089,-62.57515
SSTSL2 J221728.24+614517.3,334.367673,61.754821
SSTSL2 J070323.94-040342.3,105.849771,-4.061757
SSTSL2 J195008.02+260835.2,297.533458,26.143126
SSTSL2 J164837.22-431410.6,252.155089,-43.236281
SSTSL2 J173950.57-313637.4,264.960725,-31.610411
SSTSL2 J193526.97+183157.3,293.862415,18.532611
SSTSL2 J193454.44+190454.7,293.726847,19.081863
SSTSL2 J054238.89-091205.9,85.662053,-9.201662
SSTSL2 J230334.75+615022.1,345.894792,61.839483
SSTSL2 J122436.76-615250.2,186.153172,-61.880631
SSTSL2 J182936.35+003355.9,277.401492,0.565547
SSTSL2 J180223.05-265746.0,270.596068,-26.962803
SSTSL2 J032914.02-265319.3,52.308438,-26.888708
SSTSL2 J191715.46+140333.0,289.314438,14.059191
SSTSL2 J194953.83+281129.2,297.474298,28.191471
SSTSL2 J165734.44-413211.4,254.393519,-41.536502
SSTSL2 J180608.37-251627.3,271.534911,-25.274275
SSTSL2 J160808.23-203936.9,242.034324,-20.66027
SSTSL2 J053536.45-671409.2,83.901892,-67.235914
SSTSL2 J060804.16-053107.9,92.017343,-5.518879
SSTSL2 J194622.17+262007.3,296.592409,26.335385
SSTSL2 J114136.56-621333.0,175.402341,-62.225851
SSTSL2 J114927.86-583924.6,177.366096,-58.656861
SSTSL2 J192002.12+151045.9,290.008849,15.179419
SSTSL2 J194040.12+221915.9,295.167175,22.321088
SSTSL2 J120030.48-621831.3,180.12702,-62.308704
SSTSL2 J105118.51-604349.4,162.827137,-60.730404
SSTSL2 J191931.17+145142.4,289.879882,14.861803
SSTSL2 J115656.98-615344.6,179.237434,-61.895748
SSTSL2 J210214.02+681359.5,315.558432,68.233202
SSTSL2 J033633.72-273240.7,54.140525,-27.544664
SSTSL2 J130313.13-620257.9,195.804743,-62.049418
SSTSL2 J182734.80-051652.9,276.895012,-5.281372
SSTSL2 J205152.25+441821.3,312.967709,44.305922
SSTSL2 J224740.79+620520.5,341.919966,62.089036
SSTSL2 J022654.73+724040.8,36.728063,72.678026
SSTSL2 J053648.90+095542.2,84.203789,9.928405
SSTSL2 J110212.82-600528.3,165.553451,-60.091195
SSTSL2 J172546.78-371825.7,261.444922,-37.307141
SSTSL2 J025409.10+604036.0,43.537957,60.676689
SSTSL2 J104326.75+571002.8,160.861499,57.167449
SSTSL2 J222858.14+641128.3,337.242259,64.191196
SSTSL2 J195135.98+265009.2,297.899948,26.835896
SSTSL2 J164546.98-434915.4,251.445754,-43.820961
SSTSL2 J174617.08+060616.0,266.571194,6.104449
SSTSL2 J193742.97+194724.6,294.429081,19.79018
SSTSL2 J183622.63-005315.4,279.094303,-0.887624
SSTSL2 J125448.48-770948.2,193.702017,-77.163404
SSTSL2 J195634.76+111742.8,299.144871,11.295229
SSTSL2 J053531.37-055840.1,83.88072,-5.977833
SSTSL2 J222740.53+602832.0,336.918916,60.475579
SSTSL2 J043124.89+365241.0,67.853732,36.878057
SSTSL2 J164916.50+344214.0,252.318781,34.703893
SSTSL2 J201649.17+415916.5,304.204893,41.987934
SSTSL2 J174713.43-225730.4,266.805966,-22.958466
SSTSL2 J162930.17+425055.7,247.375735,42.848812
SSTSL2 J225338.64+611223.3,343.411035,61.206473
SSTSL2 J144728.30-651816.7,221.867944,-65.304646
SSTSL2 J094130.61-483920.7,145.377544,-48.655776
SSTSL2 J215357.94+471934.8,328.491437,47.326346
SSTSL2 J185357.48+000016.5,283.489507,0.004599
SSTSL2 J030027.41+602736.1,45.114232,60.460031
SSTSL2 J195139.83+245349.0,297.915974,24.896946
SSTSL2 J114307.37-620942.0,175.780749,-62.161688
SSTSL2 J195147.15+252231.8,297.946467,25.375525
SSTSL2 J223645.44+585523.4,339.18934,58.923184
SSTSL2 J194650.45+232611.8,296.710245,23.436632
SSTSL2 J084706.60-434353.7,131.77754,-43.731595
SSTSL2 J213935.60+571822.0,324.898354,57.306112
SSTSL2 J201818.01+391110.5,304.575068,39.18625
SSTSL2 J105419.83-615336.2,163.582627,-61.893395
SSTSL2 J171642.21-270519.3,259.1759,-27.088712
SSTSL2 J121812.03-800441.4,184.550126,-80.078168
SSTSL2 J115118.31-615819.3,177.826299,-61.972046
SSTSL2 J222427.95+633650.2,336.116466,63.613962
SSTSL2 J115521.13-625749.7,178.838067,-62.963823
SSTSL2 J203503.77+401118.7,308.765734,40.188544
SSTSL2 J014940.37-740844.5,27.418223,-74.145703
SSTSL2 J214021.27+572657.9,325.08864,57.449433
